Grid Pos (microns),U Total (1/cm3s),U Stim (1/cm3s)
5.3960e-01,1.5813e+25,-1.4302e+25
5.4060e-01,1.5420e+25,-1.4657e+25
5.4161e-01,1.5042e+25,-1.4998e+25
5.4262e-01,1.4680e+25,-1.5323e+25
5.4363e-01,1.4334e+25,-1.5631e+25
5.4464e-01,1.4005e+25,-1.5922e+25
5.4564e-01,1.3695e+25,-1.6195e+25
5.4665e-01,1.3405e+25,-1.6448e+25
5.4766e-01,1.3134e+25,-1.6682e+25
5.4867e-01,1.2883e+25,-1.6895e+25
5.4967e-01,1.2653e+25,-1.7088e+25
5.5068e-01,1.2445e+25,-1.7258e+25
5.5169e-01,1.2259e+25,-1.7407e+25
5.5270e-01,1.2096e+25,-1.7533e+25
5.5371e-01,1.1955e+25,-1.7637e+25
5.5471e-01,1.1838e+25,-1.7718e+25
5.5572e-01,1.1744e+25,-1.7775e+25
5.5673e-01,1.1673e+25,-1.7808e+25
5.5774e-01,1.1627e+25,-1.7818e+25
5.5875e-01,1.1604e+25,-1.7803e+25
5.5975e-01,1.1609e+25,-1.7763e+25
5.6076e-01,1.1644e+25,-1.7690e+25
5.6177e-01,1.1728e+25,-1.7569e+25
5.6278e-01,1.1911e+25,-1.7351e+25
5.6378e-01,1.2344e+25,-1.6882e+25
5.6479e-01,1.3491e+25,-1.5709e+25
5.6580e-01,1.6741e+25,-1.2545e+25
5.6679e-01,-1.5168e+25,-1.6312e+25
5.6778e-01,-1.7462e+25,-1.7521e+25
5.6878e-01,-1.7905e+25,-1.7922e+25
5.6977e-01,-1.8015e+25,-1.8030e+25
5.7076e-01,-1.8004e+25,-1.8019e+25
5.7175e-01,-1.7881e+25,-1.7948e+25
5.7275e-01,-1.7805e+25,-1.7837e+25
5.7374e-01,-1.7630e+25,-1.7700e+25
5.7473e-01,-1.7521e+25,-1.7551e+25
5.7572e-01,-1.7425e+25,-1.7439e+25
5.7672e-01,-1.7513e+25,-1.7520e+25
5.7771e-01,-1.8320e+25,-1.8324e+25
5.7870e-01,-3.8861e+25,-3.8863e+25
5.7971e-01,-3.1221e+25,-3.1226e+25
5.8072e-01,-2.8377e+25,-2.8385e+25
5.8172e-01,-2.6925e+25,-2.6935e+25
5.8273e-01,-2.5858e+25,-2.5871e+25
5.8374e-01,-2.4895e+25,-2.4911e+25
5.8475e-01,-2.3960e+25,-2.3977e+25
5.8575e-01,-2.3032e+25,-2.3051e+25
5.8676e-01,-2.2106e+25,-2.2127e+25
5.8777e-01,-2.1183e+25,-2.1206e+25
5.8878e-01,-2.0265e+25,-2.0289e+25
5.8979e-01,-1.9352e+25,-1.9377e+25
5.9079e-01,-1.8447e+25,-1.8473e+25
5.9180e-01,-1.7552e+25,-1.7579e+25
5.9281e-01,-1.6668e+25,-1.6695e+25
5.9382e-01,-1.5797e+25,-1.5825e+25
5.9483e-01,-1.4940e+25,-1.4969e+25
5.9583e-01,-1.4101e+25,-1.4129e+25
5.9684e-01,-1.3279e+25,-1.3307e+25
5.9785e-01,-1.2477e+25,-1.2505e+25
5.9886e-01,-1.1696e+25,-1.1725e+25
5.9986e-01,-1.0938e+25,-1.0967e+25
6.0087e-01,-1.0205e+25,-1.0233e+25
6.0188e-01,-9.4975e+24,-9.5252e+24
6.0289e-01,-8.8173e+24,-8.8446e+24
6.0390e-01,-8.1658e+24,-8.1926e+24
6.0490e-01,-7.5442e+24,-7.5705e+24
6.0591e-01,-6.9538e+24,-6.9794e+24
6.0692e-01,-6.3957e+24,-6.4207e+24
6.0793e-01,-5.8712e+24,-5.8954e+24
6.0894e-01,-5.3811e+24,-5.4046e+24
6.0994e-01,-4.9265e+24,-4.9492e+24
6.1095e-01,-4.5083e+24,-4.5301e+24
6.1196e-01,-4.1274e+24,-4.1483e+24
6.1297e-01,-3.7844e+24,-3.8044e+24
6.1397e-01,-3.4802e+24,-3.4992e+24
6.1498e-01,-3.2152e+24,-3.2332e+24
6.1599e-01,-2.9900e+24,-3.0070e+24
6.1700e-01,-2.8050e+24,-2.8210e+24
6.1801e-01,-2.6608e+24,-2.6757e+24
6.1901e-01,-2.5574e+24,-2.5713e+24
6.2002e-01,-2.4951e+24,-2.5079e+24
6.2103e-01,-2.4742e+24,-2.4858e+24
6.2204e-01,-2.4945e+24,-2.5051e+24
6.2305e-01,-2.5562e+24,-2.5656e+24
6.2405e-01,-2.6592e+24,-2.6674e+24
6.2506e-01,-2.8040e+24,-2.8111e+24
6.2607e-01,-2.9926e+24,-2.9985e+24
6.2708e-01,-3.2334e+24,-3.2380e+24
6.2808e-01,-3.5587e+24,-3.5621e+24
6.2909e-01,-4.0930e+24,-4.0952e+24
6.3010e-01,-5.2918e+24,-5.2931e+24
6.3109e-01,-2.7048e+24,-2.7068e+24
6.3208e-01,-2.7555e+24,-2.7588e+24
6.3308e-01,-2.9112e+24,-2.9174e+24
6.3407e-01,-3.1057e+24,-3.1184e+24
6.3506e-01,-3.3130e+24,-3.3395e+24
6.3605e-01,-3.5588e+24,-3.5725e+24
6.3705e-01,-3.7885e+24,-3.8138e+24
6.3804e-01,-4.0566e+24,-4.0618e+24
6.3903e-01,-4.3120e+24,-4.3172e+24
6.4002e-01,-4.5781e+24,-4.5866e+24
6.4102e-01,-4.8052e+24,-4.8941e+24
6.4201e-01,-3.3119e+24,-5.3107e+24
6.4300e-01,4.1034e+25,-5.7058e+24
6.4401e-01,3.9283e+25,-8.2437e+24
6.4502e-01,3.8468e+25,-9.8014e+24
6.4602e-01,3.7811e+25,-1.0908e+25
6.4703e-01,3.7097e+25,-1.1810e+25
6.4804e-01,3.6296e+25,-1.2613e+25
6.4905e-01,3.5427e+25,-1.3366e+25
6.5005e-01,3.4512e+25,-1.4092e+25
6.5106e-01,3.3569e+25,-1.4801e+25
6.5207e-01,3.2611e+25,-1.5500e+25
6.5308e-01,3.1646e+25,-1.6191e+25
6.5409e-01,3.0681e+25,-1.6875e+25
6.5509e-01,2.9719e+25,-1.7552e+25
6.5610e-01,2.8763e+25,-1.8220e+25
6.5711e-01,2.7817e+25,-1.8879e+25
6.5812e-01,2.6882e+25,-1.9527e+25
6.5913e-01,2.5961e+25,-2.0163e+25
6.6013e-01,2.5055e+25,-2.0784e+25
6.6114e-01,2.4167e+25,-2.1390e+25
6.6215e-01,2.3297e+25,-2.1978e+25
6.6316e-01,2.2448e+25,-2.2548e+25
6.6416e-01,2.1621e+25,-2.3097e+25
6.6517e-01,2.0817e+25,-2.3624e+25
6.6618e-01,2.0039e+25,-2.4127e+25
6.6719e-01,1.9288e+25,-2.4606e+25
6.6820e-01,1.8564e+25,-2.5059e+25
6.6920e-01,1.7870e+25,-2.5483e+25
6.7021e-01,1.7205e+25,-2.5880e+25
6.7122e-01,1.6573e+25,-2.6246e+25
6.7223e-01,1.5973e+25,-2.6581e+25
6.7324e-01,1.5406e+25,-2.6885e+25
6.7424e-01,1.4874e+25,-2.7156e+25
6.7525e-01,1.4376e+25,-2.7393e+25
6.7626e-01,1.3915e+25,-2.7596e+25
6.7727e-01,1.3490e+25,-2.7764e+25
6.7827e-01,1.3101e+25,-2.7897e+25
6.7928e-01,1.2750e+25,-2.7994e+25
6.8029e-01,1.2437e+25,-2.8054e+25
6.8130e-01,1.2162e+25,-2.8078e+25
6.8231e-01,1.1925e+25,-2.8063e+25
6.8331e-01,1.1726e+25,-2.8010e+25
6.8432e-01,1.1567e+25,-2.7916e+25
6.8533e-01,1.1448e+25,-2.7779e+25
6.8634e-01,1.1370e+25,-2.7593e+25
6.8735e-01,1.1338e+25,-2.7350e+25
6.8835e-01,1.1357e+25,-2.7035e+25
6.8936e-01,1.1441e+25,-2.6619e+25
6.9037e-01,1.1619e+25,-2.6051e+25
6.9138e-01,1.1961e+25,-2.5227e+25
6.9238e-01,1.2645e+25,-2.3932e+25
6.9339e-01,1.4133e+25,-2.1679e+25
6.9440e-01,1.7630e+25,-1.7349e+25
6.9539e-01,-2.1382e+25,-2.2666e+25
6.9638e-01,-2.4728e+25,-2.4779e+25
6.9738e-01,-2.5728e+25,-2.5735e+25
6.9837e-01,-2.6089e+25,-2.6094e+25
6.9936e-01,-2.6105e+25,-2.6110e+25
7.0035e-01,-2.5904e+25,-2.5921e+25
7.0135e-01,-2.5609e+25,-2.5616e+25
7.0234e-01,-2.5251e+25,-2.5268e+25
7.0333e-01,-2.4955e+25,-2.4961e+25
7.0432e-01,-2.4813e+25,-2.4815e+25
7.0532e-01,-2.5013e+25,-2.5014e+25
7.0631e-01,-2.5782e+25,-2.5782e+25
7.0730e-01,-4.8836e+25,-4.8836e+25
7.0831e-01,-4.5533e+25,-4.5533e+25
7.0932e-01,-4.1794e+25,-4.1794e+25
7.1032e-01,-3.8199e+25,-3.8200e+25
7.1133e-01,-3.5139e+25,-3.5140e+25
7.1234e-01,-3.2651e+25,-3.2653e+25
7.1335e-01,-3.0602e+25,-3.0604e+25
7.1435e-01,-2.8842e+25,-2.8845e+25
7.1536e-01,-2.7263e+25,-2.7266e+25
7.1637e-01,-2.5798e+25,-2.5802e+25
7.1738e-01,-2.4408e+25,-2.4413e+25
7.1839e-01,-2.3074e+25,-2.3079e+25
7.1939e-01,-2.1785e+25,-2.1790e+25
7.2040e-01,-2.0537e+25,-2.0542e+25
7.2141e-01,-1.9328e+25,-1.9334e+25
7.2242e-01,-1.8160e+25,-1.8165e+25
7.2343e-01,-1.7033e+25,-1.7039e+25
7.2443e-01,-1.5949e+25,-1.5955e+25
7.2544e-01,-1.4910e+25,-1.4916e+25
7.2645e-01,-1.3918e+25,-1.3924e+25
7.2746e-01,-1.2975e+25,-1.2981e+25
7.2846e-01,-1.2082e+25,-1.2088e+25
7.2947e-01,-1.1242e+25,-1.1248e+25
7.3048e-01,-1.0456e+25,-1.0462e+25
7.3149e-01,-9.7254e+24,-9.7315e+24
7.3250e-01,-9.0520e+24,-9.0581e+24
7.3350e-01,-8.4370e+24,-8.4430e+24
7.3451e-01,-7.8817e+24,-7.8876e+24
7.3552e-01,-7.3872e+24,-7.3930e+24
7.3653e-01,-6.9543e+24,-6.9600e+24
7.3754e-01,-6.5841e+24,-6.5897e+24
7.3854e-01,-6.2773e+24,-6.2827e+24
7.3955e-01,-6.0344e+24,-6.0397e+24
7.4056e-01,-5.8560e+24,-5.8611e+24
7.4157e-01,-5.7424e+24,-5.7474e+24
7.4257e-01,-5.6938e+24,-5.6986e+24
7.4358e-01,-5.7104e+24,-5.7151e+24
7.4459e-01,-5.7922e+24,-5.7967e+24
7.4560e-01,-5.9390e+24,-5.9433e+24
7.4661e-01,-6.1507e+24,-6.1548e+24
7.4761e-01,-6.4272e+24,-6.4310e+24
7.4862e-01,-6.7681e+24,-6.7718e+24
7.4963e-01,-7.1739e+24,-7.1773e+24
7.5064e-01,-7.6452e+24,-7.6484e+24
7.5165e-01,-8.1842e+24,-8.1872e+24
7.5265e-01,-8.7961e+24,-8.7989e+24
7.5366e-01,-9.4911e+24,-9.4936e+24
7.5467e-01,-1.0289e+25,-1.0291e+25
7.5568e-01,-1.1225e+25,-1.1227e+25
7.5668e-01,-1.2358e+25,-1.2360e+25
7.5769e-01,-1.3762e+25,-1.3763e+25
7.5870e-01,-1.5489e+25,-1.5491e+25
7.5969e-01,-8.9553e+24,-8.9572e+24
7.6068e-01,-9.3084e+24,-9.3112e+24
7.6168e-01,-9.6867e+24,-9.6911e+24
7.6267e-01,-1.0098e+25,-1.0105e+25
7.6366e-01,-1.0543e+25,-1.0554e+25
7.6465e-01,-1.1021e+25,-1.1029e+25
7.6565e-01,-1.1506e+25,-1.1518e+25
7.6664e-01,-1.1997e+25,-1.1999e+25
7.6763e-01,-1.2432e+25,-1.2434e+25
7.6862e-01,-1.2746e+25,-1.2754e+25
7.6962e-01,-1.2706e+25,-1.2810e+25
7.7061e-01,-1.0203e+25,-1.2245e+25
7.7160e-01,3.3271e+25,-9.6854e+24
7.7261e-01,3.2010e+25,-1.1671e+25
7.7362e-01,3.1217e+25,-1.2937e+25
7.7462e-01,3.0502e+25,-1.3874e+25
7.7563e-01,2.9766e+25,-1.4647e+25
7.7664e-01,2.8996e+25,-1.5333e+25
7.7765e-01,2.8203e+25,-1.5966e+25
7.7865e-01,2.7399e+25,-1.6566e+25
7.7966e-01,2.6592e+25,-1.7142e+25
7.8067e-01,2.5790e+25,-1.7698e+25
7.8168e-01,2.4997e+25,-1.8237e+25
7.8269e-01,2.4216e+25,-1.8759e+25
7.8369e-01,2.3450e+25,-1.9265e+25
7.8470e-01,2.2700e+25,-1.9753e+25
7.8571e-01,2.1969e+25,-2.0223e+25
7.8672e-01,2.1258e+25,-2.0674e+25
7.8773e-01,2.0568e+25,-2.1105e+25
7.8873e-01,1.9901e+25,-2.1515e+25
7.8974e-01,1.9257e+25,-2.1903e+25
7.9075e-01,1.8639e+25,-2.2267e+25
7.9176e-01,1.8046e+25,-2.2607e+25
7.9276e-01,1.7480e+25,-2.2922e+25
7.9377e-01,1.6941e+25,-2.3210e+25
7.9478e-01,1.6431e+25,-2.3472e+25
7.9579e-01,1.5950e+25,-2.3706e+25
7.9680e-01,1.5499e+25,-2.3912e+25
7.9780e-01,1.5079e+25,-2.4088e+25
7.9881e-01,1.4689e+25,-2.4235e+25
7.9982e-01,1.4331e+25,-2.4352e+25
8.0083e-01,1.4005e+25,-2.4439e+25
8.0184e-01,1.3710e+25,-2.4496e+25
8.0284e-01,1.3448e+25,-2.4522e+25
8.0385e-01,1.3218e+25,-2.4517e+25
8.0486e-01,1.3020e+25,-2.4481e+25
8.0587e-01,1.2854e+25,-2.4414e+25
8.0687e-01,1.2720e+25,-2.4317e+25
8.0788e-01,1.2618e+25,-2.4189e+25
8.0889e-01,1.2547e+25,-2.4031e+25
8.0990e-01,1.2508e+25,-2.3843e+25
8.1091e-01,1.2499e+25,-2.3624e+25
8.1191e-01,1.2521e+25,-2.3375e+25
8.1292e-01,1.2573e+25,-2.3094e+25
8.1393e-01,1.2655e+25,-2.2780e+25
8.1494e-01,1.2767e+25,-2.2429e+25
8.1595e-01,1.2912e+25,-2.2035e+25
8.1695e-01,1.3092e+25,-2.1587e+25
8.1796e-01,1.3316e+25,-2.1063e+25
8.1897e-01,1.3602e+25,-2.0423e+25
8.1998e-01,1.4000e+25,-1.9590e+25
8.2098e-01,1.4635e+25,-1.8401e+25
8.2199e-01,1.5847e+25,-1.6497e+25
8.2300e-01,1.8532e+25,-1.3059e+25
8.2399e-01,-1.5647e+25,-1.6806e+25
8.2498e-01,-1.8153e+25,-1.8198e+25
8.2598e-01,-1.8717e+25,-1.8722e+25
8.2697e-01,-1.8800e+25,-1.8804e+25
8.2796e-01,-1.8631e+25,-1.8634e+25
8.2895e-01,-1.8308e+25,-1.8319e+25
8.2995e-01,-1.7921e+25,-1.7925e+25
8.3094e-01,-1.7494e+25,-1.7505e+25
8.3193e-01,-1.7113e+25,-1.7117e+25
8.3292e-01,-1.6840e+25,-1.6842e+25
8.3392e-01,-1.6799e+25,-1.6800e+25
8.3491e-01,-1.7133e+25,-1.7133e+25
8.3590e-01,-3.2107e+25,-3.2107e+25
8.3691e-01,-2.9607e+25,-2.9607e+25
8.3792e-01,-2.6875e+25,-2.6875e+25
8.3892e-01,-2.4291e+25,-2.4291e+25
8.3993e-01,-2.2096e+25,-2.2097e+25
8.4094e-01,-2.0303e+25,-2.0304e+25
8.4195e-01,-1.8818e+25,-1.8820e+25
8.4295e-01,-1.7543e+25,-1.7545e+25
8.4396e-01,-1.6407e+25,-1.6409e+25
8.4497e-01,-1.5367e+25,-1.5369e+25
8.4598e-01,-1.4398e+25,-1.4401e+25
8.4699e-01,-1.3489e+25,-1.3492e+25
8.4799e-01,-1.2633e+25,-1.2637e+25
8.4900e-01,-1.1828e+25,-1.1832e+25
8.5001e-01,-1.1073e+25,-1.1077e+25
8.5102e-01,-1.0369e+25,-1.0373e+25
8.5203e-01,-9.7164e+24,-9.7208e+24
8.5303e-01,-9.1159e+24,-9.1205e+24
8.5404e-01,-8.5688e+24,-8.5736e+24
8.5505e-01,-8.0761e+24,-8.0810e+24
8.5606e-01,-7.6387e+24,-7.6437e+24
8.5706e-01,-7.2575e+24,-7.2625e+24
8.5807e-01,-6.9331e+24,-6.9382e+24
8.5908e-01,-6.6663e+24,-6.6715e+24
8.6009e-01,-6.4576e+24,-6.4628e+24
8.6110e-01,-6.3074e+24,-6.3126e+24
8.6210e-01,-6.2159e+24,-6.2212e+24
8.6311e-01,-6.1834e+24,-6.1887e+24
8.6412e-01,-6.2100e+24,-6.2153e+24
8.6513e-01,-6.2955e+24,-6.3008e+24
8.6614e-01,-6.4399e+24,-6.4452e+24
8.6714e-01,-6.6428e+24,-6.6480e+24
8.6815e-01,-6.9038e+24,-6.9089e+24
8.6916e-01,-7.2224e+24,-7.2275e+24
8.7017e-01,-7.5980e+24,-7.6030e+24
8.7117e-01,-8.0298e+24,-8.0347e+24
8.7218e-01,-8.5170e+24,-8.5219e+24
8.7319e-01,-9.0587e+24,-9.0635e+24
8.7420e-01,-9.6540e+24,-9.6586e+24
8.7521e-01,-1.0302e+25,-1.0306e+25
8.7621e-01,-1.1001e+25,-1.1005e+25
8.7722e-01,-1.1752e+25,-1.1756e+25
8.7823e-01,-1.2553e+25,-1.2557e+25
8.7924e-01,-1.3407e+25,-1.3410e+25
8.8025e-01,-1.4316e+25,-1.4320e+25
8.8125e-01,-1.5290e+25,-1.5294e+25
8.8226e-01,-1.6346e+25,-1.6349e+25
8.8327e-01,-1.7515e+25,-1.7518e+25
8.8428e-01,-1.8855e+25,-1.8857e+25
8.8528e-01,-2.0454e+25,-2.0456e+25
8.8629e-01,-2.2425e+25,-2.2427e+25
8.8730e-01,-2.4835e+25,-2.4837e+25
8.8829e-01,-1.4127e+25,-1.4129e+25
8.8928e-01,-1.4445e+25,-1.4448e+25
8.9028e-01,-1.4786e+25,-1.4792e+25
8.9127e-01,-1.5165e+25,-1.5174e+25
8.9226e-01,-1.5578e+25,-1.5592e+25
8.9325e-01,-1.6025e+25,-1.6036e+25
8.9425e-01,-1.6469e+25,-1.6484e+25
8.9524e-01,-1.6907e+25,-1.6909e+25
8.9623e-01,-1.7256e+25,-1.7259e+25
8.9722e-01,-1.7434e+25,-1.7442e+25
8.9822e-01,-1.7163e+25,-1.7266e+25
8.9921e-01,-1.4274e+25,-1.6273e+25
9.0020e-01,2.9317e+25,-1.2717e+25
9.0121e-01,2.7625e+25,-1.5119e+25
9.0222e-01,2.6668e+25,-1.6539e+25
9.0322e-01,2.5918e+25,-1.7507e+25
9.0423e-01,2.5214e+25,-1.8247e+25
9.0524e-01,2.4516e+25,-1.8862e+25
9.0625e-01,2.3822e+25,-1.9401e+25
9.0725e-01,2.3136e+25,-1.9887e+25
9.0826e-01,2.2463e+25,-2.0334e+25
9.0927e-01,2.1807e+25,-2.0750e+25
9.1028e-01,2.1170e+25,-2.1137e+25
9.1129e-01,2.0557e+25,-2.1497e+25
9.1229e-01,1.9967e+25,-2.1832e+25
9.1330e-01,1.9402e+25,-2.2141e+25
9.1431e-01,1.8864e+25,-2.2424e+25
9.1532e-01,1.8353e+25,-2.2681e+25
9.1633e-01,1.7870e+25,-2.2911e+25
9.1733e-01,1.7415e+25,-2.3113e+25
9.1834e-01,1.6990e+25,-2.3288e+25
9.1935e-01,1.6595e+25,-2.3434e+25
9.2036e-01,1.6229e+25,-2.3552e+25
9.2136e-01,1.5895e+25,-2.3640e+25
9.2237e-01,1.5591e+25,-2.3699e+25
9.2338e-01,1.5318e+25,-2.3729e+25
9.2439e-01,1.5076e+25,-2.3729e+25
9.2540e-01,1.4865e+25,-2.3700e+25
9.2640e-01,1.4685e+25,-2.3641e+25
9.2741e-01,1.4536e+25,-2.3553e+25
9.2842e-01,1.4417e+25,-2.3436e+25
9.2943e-01,1.4329e+25,-2.3290e+25
9.3044e-01,1.4271e+25,-2.3115e+25
9.3144e-01,1.4242e+25,-2.2913e+25
9.3245e-01,1.4241e+25,-2.2683e+25
9.3346e-01,1.4269e+25,-2.2426e+25
9.3447e-01,1.4325e+25,-2.2143e+25
9.3547e-01,1.4407e+25,-2.1835e+25
9.3648e-01,1.4515e+25,-2.1502e+25
9.3749e-01,1.4647e+25,-2.1146e+25
9.3850e-01,1.4804e+25,-2.0766e+25
9.3951e-01,1.4984e+25,-2.0363e+25
9.4051e-01,1.5186e+25,-1.9938e+25
9.4152e-01,1.5409e+25,-1.9491e+25
9.4253e-01,1.5652e+25,-1.9021e+25
9.4354e-01,1.5914e+25,-1.8526e+25
9.4455e-01,1.6195e+25,-1.8002e+25
9.4555e-01,1.6494e+25,-1.7439e+25
9.4656e-01,1.6816e+25,-1.6823e+25
9.4757e-01,1.7169e+25,-1.6125e+25
9.4858e-01,1.7581e+25,-1.5285e+25
9.4958e-01,1.8139e+25,-1.4186e+25
9.5059e-01,1.9086e+25,-1.2562e+25
9.5160e-01,2.1092e+25,-9.8190e+24
9.5259e-01,-1.1334e+25,-1.2466e+25
9.5358e-01,-1.3287e+25,-1.3329e+25
9.5458e-01,-1.3535e+25,-1.3539e+25
9.5557e-01,-1.3419e+25,-1.3421e+25
9.5656e-01,-1.3123e+25,-1.3125e+25
9.5755e-01,-1.2721e+25,-1.2730e+25
9.5855e-01,-1.2283e+25,-1.2287e+25
9.5954e-01,-1.1824e+25,-1.1833e+25
9.6053e-01,-1.1405e+25,-1.1409e+25
9.6152e-01,-1.1065e+25,-1.1066e+25
9.6252e-01,-1.0881e+25,-1.0882e+25
9.6351e-01,-1.0939e+25,-1.0939e+25
9.6450e-01,-2.0207e+25,-2.0207e+25
9.6551e-01,-1.8367e+25,-1.8367e+25
9.6652e-01,-1.6438e+25,-1.6439e+25
9.6752e-01,-1.4656e+25,-1.4656e+25
9.6853e-01,-1.3160e+25,-1.3161e+25
9.6954e-01,-1.1948e+25,-1.1949e+25
9.7055e-01,-1.0957e+25,-1.0958e+25
9.7155e-01,-1.0123e+25,-1.0125e+25
9.7256e-01,-9.4042e+24,-9.4065e+24
9.7357e-01,-8.7731e+24,-8.7757e+24
9.7458e-01,-8.2157e+24,-8.2187e+24
9.7559e-01,-7.7247e+24,-7.7280e+24
9.7659e-01,-7.2966e+24,-7.3002e+24
9.7760e-01,-6.9298e+24,-6.9337e+24
9.7861e-01,-6.6237e+24,-6.6280e+24
9.7962e-01,-6.3784e+24,-6.3829e+24
9.8063e-01,-6.1940e+24,-6.1987e+24
9.8163e-01,-6.0706e+24,-6.0756e+24
9.8264e-01,-6.0084e+24,-6.0136e+24
9.8365e-01,-6.0074e+24,-6.0129e+24
9.8466e-01,-6.0677e+24,-6.0734e+24
9.8566e-01,-6.1892e+24,-6.1950e+24
9.8667e-01,-6.3715e+24,-6.3775e+24
9.8768e-01,-6.6142e+24,-6.6205e+24
9.8869e-01,-6.9170e+24,-6.9234e+24
9.8970e-01,-7.2792e+24,-7.2857e+24
9.9070e-01,-7.7001e+24,-7.7067e+24
9.9171e-01,-8.1788e+24,-8.1855e+24
9.9272e-01,-8.7143e+24,-8.7211e+24
9.9373e-01,-9.3057e+24,-9.3126e+24
9.9474e-01,-9.9517e+24,-9.9586e+24
9.9574e-01,-1.0651e+25,-1.0658e+25
9.9675e-01,-1.1402e+25,-1.1409e+25
9.9776e-01,-1.2204e+25,-1.2211e+25
9.9877e-01,-1.3055e+25,-1.3062e+25
9.9977e-01,-1.3952e+25,-1.3959e+25
1.0008e+00,-1.4896e+25,-1.4902e+25
1.0018e+00,-1.5883e+25,-1.5889e+25
1.0028e+00,-1.6911e+25,-1.6918e+25
1.0038e+00,-1.7980e+25,-1.7987e+25
1.0048e+00,-1.9088e+25,-1.9094e+25
1.0058e+00,-2.0233e+25,-2.0239e+25
1.0068e+00,-2.1417e+25,-2.1423e+25
1.0078e+00,-2.2640e+25,-2.2646e+25
1.0088e+00,-2.3911e+25,-2.3916e+25
1.0099e+00,-2.5241e+25,-2.5246e+25
1.0109e+00,-2.6658e+25,-2.6663e+25
1.0119e+00,-2.8213e+25,-2.8217e+25
1.0129e+00,-2.9992e+25,-2.9995e+25
1.0139e+00,-3.2127e+25,-3.2130e+25
1.0149e+00,-3.4780e+25,-3.4783e+25
1.0159e+00,-3.8034e+25,-3.8037e+25
1.0169e+00,-2.1371e+25,-2.1374e+25
1.0179e+00,-2.1586e+25,-2.1592e+25
1.0189e+00,-2.1832e+25,-2.1841e+25
1.0199e+00,-2.2126e+25,-2.2140e+25
1.0209e+00,-2.2463e+25,-2.2485e+25
1.0219e+00,-2.2843e+25,-2.2858e+25
1.0228e+00,-2.3210e+25,-2.3232e+25
1.0238e+00,-2.3561e+25,-2.3565e+25
1.0248e+00,-2.3785e+25,-2.3789e+25
1.0258e+00,-2.3770e+25,-2.3780e+25
1.0268e+00,-2.3173e+25,-2.3288e+25
1.0278e+00,-1.9482e+25,-2.1707e+25
1.0288e+00,3.0127e+25,-1.6638e+25
1.0298e+00,2.8015e+25,-1.9537e+25
1.0308e+00,2.6940e+25,-2.1126e+25
1.0318e+00,2.6189e+25,-2.2117e+25
1.0328e+00,2.5534e+25,-2.2810e+25
1.0338e+00,2.4913e+25,-2.3340e+25
1.0348e+00,2.4311e+25,-2.3768e+25
1.0359e+00,2.3731e+25,-2.4126e+25
1.0369e+00,2.3174e+25,-2.4431e+25
1.0379e+00,2.2645e+25,-2.4693e+25
1.0389e+00,2.2145e+25,-2.4916e+25
1.0399e+00,2.1676e+25,-2.5103e+25
1.0409e+00,2.1239e+25,-2.5256e+25
1.0419e+00,2.0836e+25,-2.5376e+25
1.0429e+00,2.0465e+25,-2.5462e+25
1.0439e+00,2.0129e+25,-2.5516e+25
1.0449e+00,1.9827e+25,-2.5537e+25
1.0459e+00,1.9559e+25,-2.5525e+25
1.0469e+00,1.9325e+25,-2.5481e+25
1.0479e+00,1.9125e+25,-2.5404e+25
1.0490e+00,1.8959e+25,-2.5295e+25
1.0500e+00,1.8826e+25,-2.5154e+25
1.0510e+00,1.8727e+25,-2.4981e+25
1.0520e+00,1.8660e+25,-2.4778e+25
1.0530e+00,1.8626e+25,-2.4544e+25
1.0540e+00,1.8623e+25,-2.4280e+25
1.0550e+00,1.8651e+25,-2.3987e+25
1.0560e+00,1.8708e+25,-2.3665e+25
1.0570e+00,1.8795e+25,-2.3316e+25
1.0580e+00,1.8910e+25,-2.2941e+25
1.0590e+00,1.9052e+25,-2.2540e+25
1.0600e+00,1.9220e+25,-2.2115e+25
1.0611e+00,1.9412e+25,-2.1667e+25
1.0621e+00,1.9628e+25,-2.1197e+25
1.0631e+00,1.9866e+25,-2.0706e+25
1.0641e+00,2.0125e+25,-2.0196e+25
1.0651e+00,2.0403e+25,-1.9668e+25
1.0661e+00,2.0699e+25,-1.9123e+25
1.0671e+00,2.1011e+25,-1.8563e+25
1.0681e+00,2.1338e+25,-1.7988e+25
1.0691e+00,2.1678e+25,-1.7401e+25
1.0701e+00,2.2029e+25,-1.6802e+25
1.0711e+00,2.2388e+25,-1.6190e+25
1.0721e+00,2.2754e+25,-1.5564e+25
1.0731e+00,2.3124e+25,-1.4924e+25
1.0742e+00,2.3495e+25,-1.4261e+25
1.0752e+00,2.3862e+25,-1.3567e+25
1.0762e+00,2.4225e+25,-1.2820e+25
1.0772e+00,2.4593e+25,-1.1979e+25
1.0782e+00,2.5015e+25,-1.0956e+25
1.0792e+00,2.5657e+25,-9.5603e+24
1.0802e+00,2.7035e+25,-7.3641e+24
1.0812e+00,-7.9929e+24,-9.2520e+24
1.0822e+00,-9.6813e+24,-9.7281e+24
1.0832e+00,-9.7056e+24,-9.7101e+24
1.0842e+00,-9.4521e+24,-9.4548e+24
1.0852e+00,-9.0757e+24,-9.0782e+24
1.0862e+00,-8.6330e+24,-8.6421e+24
1.0871e+00,-8.1804e+24,-8.1842e+24
