Grid Pos (microns),U Total (1/cm3s),U Stim (1/cm3s)
6.0991e+00,9.6808e+22,-1.8935e+20
6.1001e+00,9.6870e+22,-2.4626e+20
6.1011e+00,9.6879e+22,-3.1086e+20
6.1021e+00,9.6853e+22,-3.8299e+20
6.1031e+00,9.6803e+22,-4.6246e+20
6.1041e+00,9.6736e+22,-5.4908e+20
6.1051e+00,9.6656e+22,-6.4266e+20
6.1061e+00,9.6565e+22,-7.4296e+20
6.1071e+00,9.6466e+22,-8.4974e+20
6.1080e+00,9.6360e+22,-9.6272e+20
6.1090e+00,9.6247e+22,-1.0816e+21
6.1100e+00,9.6128e+22,-1.2062e+21
6.1110e+00,9.6003e+22,-1.3360e+21
6.1120e+00,9.5874e+22,-1.4707e+21
6.1130e+00,9.5740e+22,-1.6100e+21
6.1140e+00,9.5602e+22,-1.7536e+21
6.1150e+00,9.5460e+22,-1.9010e+21
6.1160e+00,9.5314e+22,-2.0518e+21
6.1170e+00,9.5166e+22,-2.2057e+21
6.1180e+00,9.5015e+22,-2.3621e+21
6.1189e+00,9.4862e+22,-2.5208e+21
6.1199e+00,9.4708e+22,-2.6813e+21
6.1209e+00,9.4552e+22,-2.8431e+21
6.1219e+00,9.4395e+22,-3.0058e+21
6.1229e+00,9.4238e+22,-3.1690e+21
6.1239e+00,9.4081e+22,-3.3322e+21
6.1249e+00,9.3925e+22,-3.4950e+21
6.1259e+00,9.3769e+22,-3.6569e+21
6.1269e+00,9.3614e+22,-3.8174e+21
6.1279e+00,9.3461e+22,-3.9761e+21
6.1288e+00,9.3310e+22,-4.1324e+21
6.1298e+00,9.3161e+22,-4.2857e+21
6.1308e+00,9.3013e+22,-4.4352e+21
6.1318e+00,9.2867e+22,-4.5800e+21
6.1328e+00,9.2722e+22,-4.7186e+21
6.1338e+00,9.2576e+22,-4.8491e+21
6.1348e+00,9.2426e+22,-4.9681e+21
6.1358e+00,9.2267e+22,-5.0707e+21
6.1368e+00,9.2091e+22,-5.1483e+21
6.1378e+00,9.1885e+22,-5.1874e+21
6.1387e+00,9.1628e+22,-5.1656e+21
6.1397e+00,9.1291e+22,-5.0474e+21
6.1407e+00,9.0833e+22,-4.7783e+21
6.1417e+00,9.0215e+22,-4.2813e+21
6.1427e+00,8.9442e+22,-3.4673e+21
6.1437e+00,8.8727e+22,-2.2952e+21
6.1447e+00,-2.3315e+21,-6.3251e+21
6.1457e+00,-1.4784e+22,-1.4997e+22
6.1467e+00,-3.0919e+22,-3.0944e+22
6.1477e+00,-4.8566e+22,-4.8577e+22
6.1487e+00,-5.8364e+22,-5.8374e+22
6.1497e+00,-6.0269e+22,-6.0308e+22
6.1506e+00,-5.7048e+22,-5.7112e+22
6.1516e+00,-5.3888e+22,-5.3980e+22
6.1526e+00,-5.1919e+22,-5.2030e+22
6.1536e+00,-5.0523e+22,-5.0646e+22
6.1546e+00,-4.9444e+22,-4.9572e+22
6.1556e+00,-4.8436e+22,-4.8562e+22
6.1566e+00,-1.1758e+23,-1.1771e+23
6.1576e+00,-1.2049e+23,-1.2062e+23
6.1586e+00,-1.2162e+23,-1.2176e+23
6.1596e+00,-1.2177e+23,-1.2192e+23
6.1606e+00,-1.2136e+23,-1.2151e+23
6.1616e+00,-1.2059e+23,-1.2074e+23
6.1625e+00,-1.1957e+23,-1.1972e+23
6.1635e+00,-1.1836e+23,-1.1852e+23
6.1645e+00,-1.1702e+23,-1.1718e+23
6.1655e+00,-1.1554e+23,-1.1570e+23
6.1665e+00,-1.1395e+23,-1.1412e+23
6.1675e+00,-1.1226e+23,-1.1243e+23
6.1685e+00,-1.1047e+23,-1.1064e+23
6.1695e+00,-1.0859e+23,-1.0876e+23
6.1705e+00,-1.0662e+23,-1.0679e+23
6.1715e+00,-1.0456e+23,-1.0474e+23
6.1724e+00,-1.0243e+23,-1.0261e+23
6.1734e+00,-1.0022e+23,-1.0040e+23
6.1744e+00,-9.7947e+22,-9.8125e+22
6.1754e+00,-9.5603e+22,-9.5781e+22
6.1764e+00,-9.3198e+22,-9.3376e+22
6.1774e+00,-9.0736e+22,-9.0914e+22
6.1784e+00,-8.8221e+22,-8.8399e+22
6.1794e+00,-8.5659e+22,-8.5837e+22
6.1804e+00,-8.3055e+22,-8.3232e+22
6.1814e+00,-8.0414e+22,-8.0589e+22
6.1824e+00,-7.7740e+22,-7.7914e+22
6.1833e+00,-7.5039e+22,-7.5212e+22
6.1843e+00,-7.2316e+22,-7.2488e+22
6.1853e+00,-6.9576e+22,-6.9747e+22
6.1863e+00,-6.6825e+22,-6.6994e+22
6.1873e+00,-6.4068e+22,-6.4235e+22
6.1883e+00,-6.1310e+22,-6.1475e+22
6.1893e+00,-5.8557e+22,-5.8719e+22
6.1903e+00,-5.5813e+22,-5.5973e+22
6.1913e+00,-5.3085e+22,-5.3242e+22
6.1923e+00,-5.0376e+22,-5.0531e+22
6.1932e+00,-4.7694e+22,-4.7846e+22
6.1942e+00,-4.5041e+22,-4.5191e+22
6.1952e+00,-4.2425e+22,-4.2571e+22
6.1962e+00,-3.9849e+22,-3.9992e+22
6.1972e+00,-3.7318e+22,-3.7458e+22
6.1982e+00,-3.4837e+22,-3.4974e+22
6.1992e+00,-3.2411e+22,-3.2544e+22
6.2002e+00,-3.0041e+22,-3.0171e+22
6.2012e+00,-2.7733e+22,-2.7859e+22
6.2022e+00,-2.5488e+22,-2.5611e+22
6.2031e+00,-2.3306e+22,-2.3425e+22
6.2041e+00,-2.1186e+22,-2.1300e+22
6.2051e+00,-1.9121e+22,-1.9231e+22
6.2061e+00,-1.7099e+22,-1.7205e+22
6.2071e+00,-1.5096e+22,-1.5198e+22
6.2081e+00,-5.2006e+21,-5.2968e+21
6.2091e+00,-4.6977e+21,-4.7906e+21
6.2101e+00,-4.2071e+21,-4.2934e+21
6.2111e+00,-3.7588e+21,-3.8338e+21
6.2121e+00,-3.3647e+21,-3.4233e+21
6.2131e+00,-3.0155e+21,-3.0556e+21
6.2141e+00,-2.6575e+21,-2.6824e+21
6.2150e+00,-2.3058e+21,-2.3187e+21
6.2160e+00,-1.8597e+21,-1.8645e+21
6.2170e+00,-9.9089e+20,-9.9746e+20
6.2180e+00,-3.8933e+20,-4.0538e+20
6.2190e+00,-7.8558e+18,-1.4972e+20
6.2200e+00,2.8814e+21,-5.3985e+19
6.2210e+00,7.0066e+22,-1.7222e+19
6.2220e+00,7.1503e+22,-2.3569e+19
6.2230e+00,7.2792e+22,-2.9280e+19
6.2240e+00,7.3716e+22,-3.7686e+19
6.2250e+00,7.4320e+22,-5.0816e+19
6.2260e+00,7.4693e+22,-6.9598e+19
6.2269e+00,7.4913e+22,-9.4357e+19
6.2279e+00,7.5032e+22,-1.2515e+20
6.2289e+00,7.5088e+22,-1.6192e+20
6.2299e+00,7.5102e+22,-2.0458e+20
6.2309e+00,7.5090e+22,-2.5302e+20
6.2319e+00,7.5058e+22,-3.0713e+20
6.2329e+00,7.5013e+22,-3.6679e+20
6.2339e+00,7.4959e+22,-4.3184e+20
6.2349e+00,7.4896e+22,-5.0213e+20
6.2359e+00,7.4827e+22,-5.7749e+20
6.2368e+00,7.4752e+22,-6.5772e+20
6.2378e+00,7.4671e+22,-7.4262e+20
6.2388e+00,7.4586e+22,-8.3196e+20
6.2398e+00,7.4497e+22,-9.2552e+20
6.2408e+00,7.4403e+22,-1.0231e+21
6.2418e+00,7.4306e+22,-1.1243e+21
6.2428e+00,7.4206e+22,-1.2290e+21
6.2438e+00,7.4102e+22,-1.3368e+21
6.2448e+00,7.3995e+22,-1.4475e+21
6.2458e+00,7.3886e+22,-1.5608e+21
6.2468e+00,7.3775e+22,-1.6763e+21
6.2477e+00,7.3662e+22,-1.7938e+21
6.2487e+00,7.3548e+22,-1.9130e+21
6.2497e+00,7.3432e+22,-2.0334e+21
6.2507e+00,7.3315e+22,-2.1549e+21
6.2517e+00,7.3198e+22,-2.2771e+21
6.2527e+00,7.3080e+22,-2.3996e+21
6.2537e+00,7.2962e+22,-2.5220e+21
6.2547e+00,7.2845e+22,-2.6442e+21
6.2557e+00,7.2728e+22,-2.7656e+21
6.2567e+00,7.2612e+22,-2.8860e+21
6.2576e+00,7.2497e+22,-3.0049e+21
6.2586e+00,7.2383e+22,-3.1218e+21
6.2596e+00,7.2270e+22,-3.2363e+21
6.2606e+00,7.2158e+22,-3.3475e+21
6.2616e+00,7.2046e+22,-3.4544e+21
6.2626e+00,7.1933e+22,-3.5555e+21
6.2636e+00,7.1816e+22,-3.6484e+21
6.2646e+00,7.1691e+22,-3.7294e+21
6.2656e+00,7.1552e+22,-3.7921e+21
6.2666e+00,7.1389e+22,-3.8264e+21
6.2675e+00,7.1183e+22,-3.8157e+21
6.2685e+00,7.0912e+22,-3.7337e+21
6.2695e+00,7.0543e+22,-3.5396e+21
6.2705e+00,7.0043e+22,-3.1757e+21
6.2715e+00,6.9414e+22,-2.5754e+21
6.2725e+00,6.8820e+22,-1.7071e+21
6.2735e+00,-1.6162e+21,-4.7105e+21
6.2745e+00,-1.1018e+22,-1.1183e+22
6.2755e+00,-2.3086e+22,-2.3106e+22
6.2765e+00,-3.6311e+22,-3.6320e+22
6.2775e+00,-4.3693e+22,-4.3701e+22
6.2785e+00,-4.5177e+22,-4.5207e+22
6.2794e+00,-4.2818e+22,-4.2867e+22
6.2804e+00,-4.0498e+22,-4.0569e+22
6.2814e+00,-3.9067e+22,-3.9154e+22
6.2824e+00,-3.8066e+22,-3.8162e+22
6.2834e+00,-3.7302e+22,-3.7401e+22
6.2844e+00,-3.6589e+22,-3.6687e+22
6.2854e+00,-8.8945e+22,-8.9041e+22
6.2864e+00,-9.1268e+22,-9.1370e+22
6.2874e+00,-9.2244e+22,-9.2350e+22
6.2884e+00,-9.2486e+22,-9.2597e+22
6.2894e+00,-9.2297e+22,-9.2411e+22
6.2904e+00,-9.1836e+22,-9.1953e+22
6.2913e+00,-9.1187e+22,-9.1307e+22
6.2923e+00,-9.0397e+22,-9.0520e+22
6.2933e+00,-8.9495e+22,-8.9621e+22
6.2943e+00,-8.8496e+22,-8.8623e+22
6.2953e+00,-8.7409e+22,-8.7538e+22
6.2963e+00,-8.6241e+22,-8.6372e+22
6.2973e+00,-8.4996e+22,-8.5129e+22
6.2983e+00,-8.3679e+22,-8.3814e+22
6.2993e+00,-8.2293e+22,-8.2428e+22
6.3003e+00,-8.0840e+22,-8.0977e+22
6.3012e+00,-7.9324e+22,-7.9462e+22
6.3022e+00,-7.7748e+22,-7.7887e+22
6.3032e+00,-7.6115e+22,-7.6254e+22
6.3042e+00,-7.4428e+22,-7.4567e+22
6.3052e+00,-7.2690e+22,-7.2830e+22
6.3062e+00,-7.0905e+22,-7.1045e+22
6.3072e+00,-6.9077e+22,-6.9216e+22
6.3082e+00,-6.7207e+22,-6.7346e+22
6.3092e+00,-6.5302e+22,-6.5440e+22
6.3102e+00,-6.3363e+22,-6.3501e+22
6.3112e+00,-6.1395e+22,-6.1532e+22
6.3121e+00,-5.9401e+22,-5.9537e+22
6.3131e+00,-5.7386e+22,-5.7521e+22
6.3141e+00,-5.5352e+22,-5.5486e+22
6.3151e+00,-5.3305e+22,-5.3438e+22
6.3161e+00,-5.1248e+22,-5.1379e+22
6.3171e+00,-4.9185e+22,-4.9315e+22
6.3181e+00,-4.7120e+22,-4.7248e+22
6.3191e+00,-4.5057e+22,-4.5183e+22
6.3201e+00,-4.3000e+22,-4.3124e+22
6.3211e+00,-4.0953e+22,-4.1075e+22
6.3220e+00,-3.8920e+22,-3.9039e+22
6.3230e+00,-3.6904e+22,-3.7021e+22
6.3240e+00,-3.4909e+22,-3.5025e+22
6.3250e+00,-3.2940e+22,-3.3053e+22
6.3260e+00,-3.1000e+22,-3.1110e+22
6.3270e+00,-2.9092e+22,-2.9200e+22
6.3280e+00,-2.7219e+22,-2.7325e+22
6.3290e+00,-2.5385e+22,-2.5488e+22
6.3300e+00,-2.3591e+22,-2.3691e+22
6.3310e+00,-2.1839e+22,-2.1936e+22
6.3319e+00,-2.0129e+22,-2.0223e+22
6.3329e+00,-1.8458e+22,-1.8549e+22
6.3339e+00,-1.6820e+22,-1.6908e+22
6.3349e+00,-1.5203e+22,-1.5288e+22
6.3359e+00,-1.3584e+22,-1.3665e+22
6.3369e+00,-4.7500e+21,-4.8261e+21
6.3379e+00,-4.3575e+21,-4.4309e+21
6.3389e+00,-3.9713e+21,-4.0396e+21
6.3399e+00,-3.6193e+21,-3.6786e+21
6.3409e+00,-3.3137e+21,-3.3602e+21
6.3419e+00,-3.0479e+21,-3.0797e+21
6.3429e+00,-2.7691e+21,-2.7888e+21
6.3438e+00,-2.4907e+21,-2.5009e+21
6.3448e+00,-2.0969e+21,-2.1007e+21
6.3458e+00,-1.1782e+21,-1.1834e+21
6.3468e+00,-4.9811e+20,-5.1081e+20
6.3478e+00,-9.0035e+19,-2.0175e+20
6.3488e+00,2.2312e+21,-7.7750e+19
6.3498e+00,5.5093e+22,-2.5996e+19
6.3508e+00,5.6219e+22,-3.5372e+19
6.3518e+00,5.7233e+22,-4.0227e+19
6.3528e+00,5.7962e+22,-4.4103e+19
6.3538e+00,5.8441e+22,-4.9698e+19
6.3548e+00,5.8741e+22,-5.8543e+19
6.3557e+00,5.8920e+22,-7.1392e+19
6.3567e+00,5.9021e+22,-8.8580e+19
6.3577e+00,5.9072e+22,-1.1023e+20
6.3587e+00,5.9091e+22,-1.3636e+20
6.3597e+00,5.9089e+22,-1.6694e+20
6.3607e+00,5.9072e+22,-2.0192e+20
6.3617e+00,5.9044e+22,-2.4122e+20
6.3627e+00,5.9009e+22,-2.8475e+20
6.3637e+00,5.8967e+22,-3.3240e+20
6.3647e+00,5.8920e+22,-3.8406e+20
6.3656e+00,5.8868e+22,-4.3959e+20
6.3666e+00,5.8813e+22,-4.9886e+20
6.3676e+00,5.8753e+22,-5.6170e+20
6.3686e+00,5.8690e+22,-6.2795e+20
6.3696e+00,5.8624e+22,-6.9744e+20
6.3706e+00,5.8555e+22,-7.6999e+20
6.3716e+00,5.8482e+22,-8.4539e+20
6.3726e+00,5.8408e+22,-9.2344e+20
6.3736e+00,5.8330e+22,-1.0039e+21
6.3746e+00,5.8251e+22,-1.0867e+21
6.3756e+00,5.8170e+22,-1.1714e+21
6.3765e+00,5.8087e+22,-1.2580e+21
6.3775e+00,5.8002e+22,-1.3461e+21
6.3785e+00,5.7916e+22,-1.4355e+21
6.3795e+00,5.7830e+22,-1.5259e+21
6.3805e+00,5.7742e+22,-1.6173e+21
6.3815e+00,5.7654e+22,-1.7091e+21
6.3825e+00,5.7565e+22,-1.8014e+21
6.3835e+00,5.7477e+22,-1.8936e+21
6.3845e+00,5.7388e+22,-1.9857e+21
6.3855e+00,5.7300e+22,-2.0773e+21
6.3864e+00,5.7212e+22,-2.1682e+21
6.3874e+00,5.7125e+22,-2.2578e+21
6.3884e+00,5.7038e+22,-2.3459e+21
6.3894e+00,5.6952e+22,-2.4319e+21
6.3904e+00,5.6864e+22,-2.5151e+21
6.3914e+00,5.6776e+22,-2.5942e+21
6.3924e+00,5.6683e+22,-2.6675e+21
6.3934e+00,5.6584e+22,-2.7322e+21
6.3944e+00,5.6473e+22,-2.7837e+21
6.3954e+00,5.6340e+22,-2.8143e+21
6.3963e+00,5.6173e+22,-2.8119e+21
6.3973e+00,5.5951e+22,-2.7567e+21
6.3983e+00,5.5646e+22,-2.6182e+21
6.3993e+00,5.5231e+22,-2.3534e+21
6.4003e+00,5.4706e+22,-1.9120e+21
6.4013e+00,5.4198e+22,-1.2696e+21
6.4023e+00,-1.0762e+21,-3.5096e+21
6.4033e+00,-8.2172e+21,-8.3470e+21
6.4043e+00,-1.7261e+22,-1.7276e+22
6.4053e+00,-2.7197e+22,-2.7204e+22
6.4063e+00,-3.2783e+22,-3.2789e+22
6.4073e+00,-3.3955e+22,-3.3979e+22
6.4082e+00,-3.2237e+22,-3.2275e+22
6.4092e+00,-3.0542e+22,-3.0598e+22
6.4102e+00,-2.9514e+22,-2.9582e+22
6.4112e+00,-2.8808e+22,-2.8883e+22
6.4122e+00,-2.8279e+22,-2.8357e+22
6.4132e+00,-2.7787e+22,-2.7865e+22
6.4142e+00,-6.7671e+22,-6.7748e+22
6.4152e+00,-6.9562e+22,-6.9643e+22
6.4162e+00,-7.0432e+22,-7.0516e+22
6.4172e+00,-7.0745e+22,-7.0832e+22
6.4182e+00,-7.0729e+22,-7.0819e+22
6.4192e+00,-7.0505e+22,-7.0598e+22
6.4201e+00,-7.0137e+22,-7.0233e+22
6.4211e+00,-6.9662e+22,-6.9759e+22
6.4221e+00,-6.9099e+22,-6.9198e+22
6.4231e+00,-6.8460e+22,-6.8561e+22
6.4241e+00,-6.7752e+22,-6.7855e+22
6.4251e+00,-6.6981e+22,-6.7085e+22
6.4261e+00,-6.6149e+22,-6.6255e+22
6.4271e+00,-6.5260e+22,-6.5367e+22
6.4281e+00,-6.4315e+22,-6.4423e+22
6.4291e+00,-6.3316e+22,-6.3425e+22
6.4300e+00,-6.2267e+22,-6.2376e+22
6.4310e+00,-6.1168e+22,-6.1278e+22
6.4320e+00,-6.0022e+22,-6.0132e+22
6.4330e+00,-5.8831e+22,-5.8942e+22
6.4340e+00,-5.7598e+22,-5.7709e+22
6.4350e+00,-5.6325e+22,-5.6436e+22
6.4360e+00,-5.5014e+22,-5.5125e+22
6.4370e+00,-5.3669e+22,-5.3779e+22
6.4380e+00,-5.2290e+22,-5.2401e+22
6.4390e+00,-5.0882e+22,-5.0992e+22
6.4400e+00,-4.9447e+22,-4.9556e+22
6.4409e+00,-4.7987e+22,-4.8096e+22
6.4419e+00,-4.6506e+22,-4.6614e+22
6.4429e+00,-4.5006e+22,-4.5113e+22
6.4439e+00,-4.3490e+22,-4.3596e+22
6.4449e+00,-4.1961e+22,-4.2066e+22
6.4459e+00,-4.0423e+22,-4.0527e+22
6.4469e+00,-3.8877e+22,-3.8980e+22
6.4479e+00,-3.7328e+22,-3.7429e+22
6.4489e+00,-3.5777e+22,-3.5876e+22
6.4499e+00,-3.4228e+22,-3.4326e+22
6.4508e+00,-3.2684e+22,-3.2780e+22
6.4518e+00,-3.1148e+22,-3.1243e+22
6.4528e+00,-2.9623e+22,-2.9716e+22
6.4538e+00,-2.8111e+22,-2.8202e+22
6.4548e+00,-2.6616e+22,-2.6705e+22
6.4558e+00,-2.5139e+22,-2.5226e+22
6.4568e+00,-2.3684e+22,-2.3769e+22
6.4578e+00,-2.2252e+22,-2.2335e+22
6.4588e+00,-2.0845e+22,-2.0926e+22
6.4598e+00,-1.9464e+22,-1.9543e+22
6.4607e+00,-1.8108e+22,-1.8184e+22
6.4617e+00,-1.6775e+22,-1.6848e+22
6.4627e+00,-1.5457e+22,-1.5527e+22
6.4637e+00,-1.4142e+22,-1.4210e+22
6.4647e+00,-1.2806e+22,-1.2871e+22
6.4657e+00,-4.5511e+21,-4.6126e+21
6.4667e+00,-4.2449e+21,-4.3043e+21
6.4677e+00,-3.9406e+21,-3.9959e+21
6.4687e+00,-3.6654e+21,-3.7134e+21
6.4697e+00,-3.4326e+21,-3.4703e+21
6.4707e+00,-3.2379e+21,-3.2636e+21
6.4717e+00,-3.0270e+21,-3.0430e+21
6.4726e+00,-2.8126e+21,-2.8209e+21
6.4736e+00,-2.4572e+21,-2.4603e+21
6.4746e+00,-1.4417e+21,-1.4460e+21
6.4756e+00,-6.4386e+20,-6.5413e+20
6.4766e+00,-1.8190e+20,-2.7171e+20
6.4776e+00,1.7432e+21,-1.1013e+20
6.4786e+00,4.4198e+22,-3.8471e+19
6.4796e+00,4.5094e+22,-5.3671e+19
6.4806e+00,4.5904e+22,-6.0451e+19
6.4816e+00,4.6490e+22,-6.2562e+19
6.4826e+00,4.6879e+22,-6.3449e+19
6.4836e+00,4.7125e+22,-6.5323e+19
6.4845e+00,4.7275e+22,-6.9431e+19
6.4855e+00,4.7362e+22,-7.6426e+19
6.4865e+00,4.7411e+22,-8.6628e+19
6.4875e+00,4.7433e+22,-1.0019e+20
6.4885e+00,4.7439e+22,-1.1716e+20
6.4895e+00,4.7433e+22,-1.3754e+20
6.4905e+00,4.7418e+22,-1.6131e+20
6.4915e+00,4.7398e+22,-1.8842e+20
6.4925e+00,4.7372e+22,-2.1881e+20
6.4935e+00,4.7342e+22,-2.5240e+20
6.4944e+00,4.7309e+22,-2.8912e+20
6.4954e+00,4.7272e+22,-3.2886e+20
6.4964e+00,4.7232e+22,-3.7153e+20
6.4974e+00,4.7189e+22,-4.1700e+20
6.4984e+00,4.7143e+22,-4.6517e+20
6.4994e+00,4.7095e+22,-5.1590e+20
6.5004e+00,4.7044e+22,-5.6905e+20
6.5014e+00,4.6992e+22,-6.2449e+20
6.5024e+00,4.6937e+22,-6.8207e+20
6.5034e+00,4.6880e+22,-7.4163e+20
6.5044e+00,4.6821e+22,-8.0301e+20
6.5053e+00,4.6761e+22,-8.6605e+20
6.5063e+00,4.6699e+22,-9.3058e+20
6.5073e+00,4.6636e+22,-9.9643e+20
6.5083e+00,4.6572e+22,-1.0634e+21
6.5093e+00,4.6507e+22,-1.1314e+21
6.5103e+00,4.6442e+22,-1.2001e+21
6.5113e+00,4.6375e+22,-1.2694e+21
6.5123e+00,4.6308e+22,-1.3391e+21
6.5133e+00,4.6242e+22,-1.4089e+21
6.5143e+00,4.6174e+22,-1.4788e+21
6.5152e+00,4.6107e+22,-1.5484e+21
6.5162e+00,4.6040e+22,-1.6175e+21
6.5172e+00,4.5973e+22,-1.6857e+21
6.5182e+00,4.5905e+22,-1.7527e+21
6.5192e+00,4.5837e+22,-1.8178e+21
6.5202e+00,4.5767e+22,-1.8803e+21
6.5212e+00,4.5693e+22,-1.9388e+21
6.5222e+00,4.5613e+22,-1.9913e+21
6.5232e+00,4.5522e+22,-2.0342e+21
6.5242e+00,4.5412e+22,-2.0620e+21
6.5251e+00,4.5273e+22,-2.0655e+21
6.5261e+00,4.5085e+22,-2.0301e+21
6.5271e+00,4.4827e+22,-1.9330e+21
6.5281e+00,4.4472e+22,-1.7418e+21
6.5291e+00,4.4020e+22,-1.4185e+21
6.5301e+00,4.3571e+22,-9.4422e+20
6.5311e+00,-6.6358e+20,-2.6164e+21
6.5321e+00,-6.1333e+21,-6.2375e+21
6.5331e+00,-1.2928e+22,-1.2940e+22
6.5341e+00,-2.0419e+22,-2.0425e+22
6.5351e+00,-2.4671e+22,-2.4676e+22
6.5361e+00,-2.5612e+22,-2.5631e+22
6.5370e+00,-2.4372e+22,-2.4403e+22
6.5380e+00,-2.3144e+22,-2.3189e+22
6.5390e+00,-2.2416e+22,-2.2471e+22
6.5400e+00,-2.1931e+22,-2.1991e+22
6.5410e+00,-2.1578e+22,-2.1641e+22
6.5420e+00,-2.1253e+22,-2.1315e+22
6.5430e+00,-5.1885e+22,-5.1947e+22
6.5440e+00,-5.3462e+22,-5.3527e+22
6.5450e+00,-5.4260e+22,-5.4327e+22
6.5460e+00,-5.4632e+22,-5.4702e+22
6.5470e+00,-5.4752e+22,-5.4825e+22
6.5480e+00,-5.4713e+22,-5.4788e+22
6.5489e+00,-5.4562e+22,-5.4639e+22
6.5499e+00,-5.4328e+22,-5.4407e+22
6.5509e+00,-5.4026e+22,-5.4106e+22
6.5519e+00,-5.3664e+22,-5.3745e+22
6.5529e+00,-5.3248e+22,-5.3331e+22
6.5539e+00,-5.2781e+22,-5.2865e+22
6.5549e+00,-5.2266e+22,-5.2351e+22
6.5559e+00,-5.1704e+22,-5.1791e+22
6.5569e+00,-5.1097e+22,-5.1185e+22
6.5579e+00,-5.0447e+22,-5.0535e+22
6.5588e+00,-4.9754e+22,-4.9843e+22
6.5598e+00,-4.9021e+22,-4.9110e+22
6.5608e+00,-4.8248e+22,-4.8338e+22
6.5618e+00,-4.7437e+22,-4.7527e+22
6.5628e+00,-4.6590e+22,-4.6680e+22
6.5638e+00,-4.5708e+22,-4.5799e+22
6.5648e+00,-4.4794e+22,-4.4884e+22
6.5658e+00,-4.3848e+22,-4.3938e+22
6.5668e+00,-4.2873e+22,-4.2963e+22
6.5678e+00,-4.1870e+22,-4.1960e+22
6.5688e+00,-4.0842e+22,-4.0931e+22
6.5697e+00,-3.9790e+22,-3.9879e+22
6.5707e+00,-3.8717e+22,-3.8805e+22
6.5717e+00,-3.7624e+22,-3.7711e+22
6.5727e+00,-3.6513e+22,-3.6600e+22
6.5737e+00,-3.5388e+22,-3.5474e+22
6.5747e+00,-3.4249e+22,-3.4335e+22
6.5757e+00,-3.3100e+22,-3.3184e+22
6.5767e+00,-3.1942e+22,-3.2025e+22
6.5777e+00,-3.0777e+22,-3.0859e+22
6.5787e+00,-2.9608e+22,-2.9689e+22
6.5796e+00,-2.8437e+22,-2.8517e+22
6.5806e+00,-2.7267e+22,-2.7345e+22
6.5816e+00,-2.6099e+22,-2.6175e+22
6.5826e+00,-2.4935e+22,-2.5010e+22
6.5836e+00,-2.3778e+22,-2.3852e+22
6.5846e+00,-2.2630e+22,-2.2702e+22
6.5856e+00,-2.1492e+22,-2.1562e+22
6.5866e+00,-2.0366e+22,-2.0435e+22
6.5876e+00,-1.9253e+22,-1.9320e+22
6.5886e+00,-1.8154e+22,-1.8219e+22
6.5895e+00,-1.7066e+22,-1.7129e+22
6.5905e+00,-1.5987e+22,-1.6048e+22
6.5915e+00,-1.4910e+22,-1.4968e+22
6.5925e+00,-1.3820e+22,-1.3876e+22
6.5935e+00,-1.2692e+22,-1.2746e+22
6.5945e+00,-4.5864e+21,-4.6375e+21
6.5955e+00,-4.3501e+21,-4.3995e+21
6.5965e+00,-4.1124e+21,-4.1584e+21
6.5975e+00,-3.9011e+21,-3.9411e+21
6.5985e+00,-3.7318e+21,-3.7632e+21
6.5995e+00,-3.6021e+21,-3.6236e+21
6.6005e+00,-3.4540e+21,-3.4673e+21
6.6014e+00,-3.2999e+21,-3.3068e+21
6.6024e+00,-2.9723e+21,-2.9749e+21
6.6034e+00,-1.8047e+21,-1.8082e+21
6.6044e+00,-8.3943e+20,-8.4799e+20
6.6054e+00,-2.9155e+20,-3.6576e+20
6.6064e+00,1.3744e+21,-1.5399e+20
6.6074e+00,3.6418e+22,-5.5747e+19
6.6084e+00,3.7145e+22,-8.0081e+19
6.6094e+00,3.7807e+22,-9.1738e+19
6.6104e+00,3.8289e+22,-9.4693e+19
6.6114e+00,3.8612e+22,-9.3282e+19
6.6124e+00,3.8818e+22,-9.0539e+19
6.6133e+00,3.8948e+22,-8.8304e+19
6.6143e+00,3.9027e+22,-8.7615e+19
6.6153e+00,3.9073e+22,-8.9039e+19
6.6163e+00,3.9099e+22,-9.2876e+19
6.6173e+00,3.9111e+22,-9.9277e+19
6.6183e+00,3.9114e+22,-1.0831e+20
6.6193e+00,3.9110e+22,-1.2001e+20
6.6203e+00,3.9101e+22,-1.3436e+20
6.6213e+00,3.9088e+22,-1.5133e+20
6.6223e+00,3.9071e+22,-1.7091e+20
6.6232e+00,3.9052e+22,-1.9302e+20
6.6242e+00,3.9030e+22,-2.1763e+20
6.6252e+00,3.9005e+22,-2.4467e+20
6.6262e+00,3.8978e+22,-2.7407e+20
6.6272e+00,3.8948e+22,-3.0574e+20
6.6282e+00,3.8916e+22,-3.3961e+20
6.6292e+00,3.8882e+22,-3.7558e+20
6.6302e+00,3.8846e+22,-4.1356e+20
6.6312e+00,3.8809e+22,-4.5345e+20
6.6322e+00,3.8769e+22,-4.9514e+20
6.6332e+00,3.8728e+22,-5.3852e+20
6.6341e+00,3.8685e+22,-5.8347e+20
6.6351e+00,3.8641e+22,-6.2987e+20
6.6361e+00,3.8596e+22,-6.7760e+20
6.6371e+00,3.8549e+22,-7.2653e+20
6.6381e+00,3.8502e+22,-7.7652e+20
6.6391e+00,3.8453e+22,-8.2744e+20
